archivo,beam,shot_number,lat,lon,este_utm19s,norte_utm19s,elev_lowestmode,l2a_quality_flag_rel3,degrade_flag,sensitivity,rh25,rh50,rh75,rh95,rh98,pendiente_grados,pai,fhd_normal,cover
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041446,-42.806646,-71.179825,321766.6,5258352.0,1151.7501,1,0,0.96297663,-1.97,-0.33,1.23,3.32,4.18,11.20,0.008800735,0.69619924,0.0043906686
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041447,-42.806359,-71.179244,321813.3,5258385.0,1154.7883,1,0,0.93996364,-2.61,0.37,3.36,7.5,8.89,18.10,0.20053288,2.317705,0.09538844
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041461,-42.802394,-71.171250,322455.6,5258842.3,1042.7877,1,0,0.95006144,-1.83,-0.22,1.3,3.43,4.25,18.42,0.008130348,0.6365142,0.004056896
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041462,-42.802113,-71.170686,322500.9,5258874.7,1026.2687,1,0,0.9595451,-1.56,0.37,2.39,5.34,6.83,16.73,0.3052791,2.0690281,0.14152691
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041463,-42.801831,-71.170118,322546.5,5258907.2,1013.9892,1,0,0.96739334,-1.38,0.07,1.56,3.54,4.25,14.09,0.19651127,1.4700909,0.09356823
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041467,-42.800684,-71.167800,322732.9,5259039.5,1021.8935,1,0,0.9593109,-0.03,3.17,6.83,11.76,13.33,19.68,1.4789052,2.471963,0.5220774
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041614,-42.758607,-71.083078,329545.6,5263886.8,952.18494,1,0,0.91918695,-1.15,-0.18,0.74,1.94,2.39,5.75,0.019196207,1.2821487,0.009552041
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041615,-42.758321,-71.082504,329591.8,5263919.7,949.25714,1,0,0.9046849,-1.19,-0.18,0.78,2.01,2.42,3.40,0.004416482,0.84963346,0.0022057968
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041616,-42.758034,-71.081928,329638.2,5263952.7,949.1602,1,0,0.91350394,-1.38,-0.11,1.12,2.83,3.54,3.24,0.06997702,1.7349607,0.034381557
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041617,-42.757747,-71.081349,329684.7,5263985.8,951.72534,1,0,0.92308456,-1.38,-0.14,1.0,2.54,3.06,5.38,0.027931258,1.0055768,0.01386825
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041618,-42.757462,-71.080779,329730.6,5264018.5,944.687,1,0,0.9365813,-1.08,0.29,1.9,5.04,6.12,6.01,0.38072282,1.9089011,0.17328809
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041619,-42.757172,-71.080194,329777.6,5264051.9,954.6229,1,0,0.93117005,-2.2,-0.63,0.59,2.09,2.57,10.68,0.03989382,0.6365142,0.019748652
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041620,-42.756887,-71.079621,329823.8,5264084.8,951.0093,1,0,0.94148207,-1.53,-0.26,0.89,2.42,3.02,12.11,0.014720559,0.80358636,0.007333172
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041621,-42.756603,-71.079052,329869.5,5264117.5,942.4334,1,0,0.93315303,-1.19,0.03,1.23,3.17,3.99,11.18,0.183684,1.5945704,0.08773791
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041622,-42.756319,-71.078482,329915.4,5264150.2,935.2941,1,0,0.9404261,-1.19,-0.11,0.89,2.35,2.95,7.31,0.03520831,1.5179453,0.017449612
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041623,-42.756034,-71.077911,329961.4,5264183.0,929.73206,1,0,0.94640493,-1.12,-0.14,0.82,2.12,2.65,4.03,0.021129841,1.2098409,0.010509129
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041624,-42.755747,-71.077336,330007.7,5264215.9,927.80634,1,0,0.9508066,-1.41,-0.26,0.78,2.16,2.68,0.69,0.021390771,0.6365142,0.01063821
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041625,-42.755461,-71.076760,330054.0,5264248.9,926.99445,1,0,0.94293976,-1.19,-0.18,0.74,2.01,2.5,0.95,0.0022520556,1.0246683,0.0011253919
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041626,-42.755174,-71.076184,330100.3,5264281.9,926.1043,1,0,0.9582569,-1.34,-0.22,0.82,2.2,2.72,1.03,0.02171413,0.95795757,0.010798151
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041627,-42.754888,-71.075608,330146.7,5264314.9,925.58264,1,0,0.9480718,-1.27,-0.22,0.74,2.05,2.57,1.06,0.009675337,1.2003796,0.004825948
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041628,-42.754601,-71.075032,330193.0,5264347.9,924.6243,1,0,0.9437042,-1.3,-0.22,0.78,2.09,2.57,1.60,0.016993295,1.1215783,0.008460537
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041629,-42.754315,-71.074457,330239.3,5264380.8,923.05176,1,0,0.950287,-1.19,-0.07,1.04,3.24,4.25,1.22,0.17191103,1.724846,0.08235368
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041630,-42.754028,-71.073882,330285.6,5264413.8,921.7733,1,0,0.9564225,-1.19,0.03,1.27,3.77,4.74,1.15,0.20857976,1.6859362,0.09901953
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041631,-42.753742,-71.073305,330332.1,5264446.8,921.7405,1,0,0.9292742,-1.27,-0.18,0.85,2.24,2.76,1.31,0.029672667,1.54431,0.014726466
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041632,-42.753455,-71.072728,330378.5,5264479.8,921.9585,1,0,0.95533395,-1.41,-0.22,0.85,2.27,2.83,1.09,0.004650573,0.6365142,0.0023225762
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041633,-42.753168,-71.072152,330424.9,5264512.8,921.4785,1,0,0.95758677,-1.27,-0.18,0.78,2.16,2.68,1.86,0.010539257,1.509555,0.0052557234
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041634,-42.752881,-71.071575,330471.3,5264545.8,921.42395,1,0,0.9601063,-1.34,-0.14,0.93,2.42,3.02,4.15,0.026279371,1.5143019,0.01305346
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041635,-42.752595,-71.070999,330517.6,5264578.8,920.5412,1,0,0.9520562,-1.15,-0.07,1.0,2.61,3.39,7.71,0.065329574,1.6256019,0.032135367
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041636,-42.752306,-71.070418,330564.4,5264612.0,926.15436,1,0,0.95474905,-1.23,0.0,1.23,3.21,4.03,8.65,0.2571008,1.5759144,0.12060624
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041637,-42.752018,-71.069839,330611.0,5264645.1,928.3153,1,0,0.94056916,-1.94,-0.18,1.56,3.81,4.55,9.92,0.052791063,1.6590645,0.02604911
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041638,-42.751731,-71.069261,330657.5,5264678.2,929.6282,1,0,0.94617814,-1.79,-0.26,1.15,3.28,4.25,10.10,0.014292682,1.3211393,0.0071207844
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041639,-42.751443,-71.068681,330704.2,5264711.3,933.4339,1,0,0.9563147,-1.34,0.14,1.71,4.63,5.86,10.80,0.29141074,1.8924879,0.13555652
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041640,-42.751153,-71.068096,330751.3,5264744.7,943.38605,1,0,0.95560855,-1.41,-0.22,0.85,2.31,2.87,7.77,0.009995304,0.98910785,0.0049851444
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041641,-42.750866,-71.067520,330797.6,5264777.7,942.5835,1,0,0.9469611,-1.49,-0.29,0.78,2.16,2.65,8.48,0.008226613,0.6365142,0.0041048313
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041642,-42.750581,-71.066946,330843.9,5264810.6,940.3231,1,0,0.9552681,-1.12,0.03,1.23,3.36,4.37,8.68,0.22125435,1.640435,0.10470917
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041643,-42.750292,-71.066364,330890.7,5264843.8,946.5003,1,0,0.90206385,-1.71,-0.29,0.97,2.54,3.02,7.51,0.018902386,1.1779164,0.0094065275
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041645,-42.749717,-71.065206,330983.9,5264910.0,952.0057,1,0,0.94350314,-1.3,-0.26,0.7,1.94,2.42,3.31,0.024561951,0.65828085,0.012205631
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041646,-42.749432,-71.064633,331030.0,5264942.8,947.17224,1,0,0.95160717,-1.12,-0.14,0.74,1.97,2.5,5.66,0.010237237,1.4802687,0.0051054987
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041660,-42.745425,-71.056573,331678.9,5265403.9,937.8367,1,0,0.93674576,-1.15,-0.14,0.78,2.05,2.5,3.06,0.014515195,1.3401889,0.00723124
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041661,-42.745139,-71.055998,331725.2,5265436.8,936.1955,1,0,0.9484909,-1.3,-0.22,0.74,2.01,2.5,1.74,0.0072551295,0.6365142,0.003620972
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041662,-42.744281,-71.054272,331864.1,5265535.5,932.86566,1,0,0.9510791,-1.86,-0.48,0.59,1.94,2.42,3.25,0.032481186,0.6682068,0.016109005
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041663,-42.743996,-71.053700,331910.1,5265568.2,928.10895,1,0,0.9611868,-0.89,0.63,2.54,5.45,6.64,1.80,0.6324206,1.8696578,0.27096272
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041664,-42.743710,-71.053124,331956.5,5265601.1,927.3161,1,0,0.9574806,-1.12,0.29,1.97,5.26,6.49,1.35,0.37223268,1.928864,0.16977353
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041665,-42.743424,-71.052549,332002.8,5265634.0,926.52124,1,0,0.96727425,-0.11,3.02,5.9,8.89,10.08,2.37,1.4855102,2.1677547,0.5236474
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041666,-42.743138,-71.051973,332049.1,5265666.9,925.2949,1,0,0.9506854,-1.0,0.26,1.71,4.55,5.64,1.81,0.3914409,1.8184184,0.17770359
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041667,-42.742852,-71.051397,332095.5,5265699.9,925.1843,1,0,0.96677065,-0.63,1.71,4.4,7.09,7.99,2.42,1.0744966,1.9732692,0.4153176
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041668,-42.742566,-71.050822,332141.8,5265732.8,923.8304,1,0,0.94834685,-0.7,1.08,3.39,5.93,6.72,6.24,0.83422536,1.8392034,0.34083956
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041669,-42.742279,-71.050243,332188.4,5265765.8,926.7939,1,0,0.95804185,-2.98,-0.29,2.24,5.41,6.53,10.56,0.06359157,1.670743,0.031294014
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041670,-42.741989,-71.049657,332235.7,5265799.2,938.6693,1,0,0.943095,-1.53,-0.22,0.93,2.72,3.66,9.09,0.079463415,1.6200607,0.03895027
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041671,-42.741701,-71.049077,332282.4,5265832.3,942.9237,1,0,0.9436267,-1.6,-0.37,0.67,1.97,2.46,7.76,0.03647613,0.6365142,0.018072229
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041672,-42.741414,-71.048498,332328.9,5265865.4,945.35895,1,0,0.936262,-1.9,-0.37,1.0,2.95,3.77,8.72,0.014026725,0.7971408,0.006988747
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041673,-42.741125,-71.047916,332375.9,5265898.6,952.56366,1,0,0.94477373,-1.0,-0.07,0.85,2.16,2.68,5.57,0.10301368,1.1754965,0.050198704
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041674,-42.740840,-71.047343,332422.0,5265931.4,948.7815,1,0,0.95040196,-1.04,-0.07,0.89,2.31,2.83,7.46,0.11978795,1.2227722,0.05813004
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041675,-42.740555,-71.046770,332468.1,5265964.2,944.2659,1,0,0.9540795,-1.0,-0.07,0.85,2.2,2.76,5.26,0.08346982,1.3080322,0.040873267
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041676,-42.740267,-71.046191,332514.7,5265997.3,947.8813,1,0,0.9388869,-1.34,-0.22,0.78,2.16,2.72,7.41,0.030432763,1.4840491,0.0151008265
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041677,-42.739981,-71.045615,332561.1,5266030.2,946.7146,1,0,0.96400046,-1.45,-0.22,0.93,2.54,3.21,4.61,0.014433219,0.8832633,0.0071905483
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041678,-42.739693,-71.045035,332607.8,5266063.3,951.03815,1,0,0.95529175,-1.45,0.14,1.86,4.63,5.75,11.25,0.23108459,1.9037015,0.10909713
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041679,-42.739400,-71.044442,332655.5,5266097.0,970.4559,1,0,0.94914806,-4.07,-1.08,1.6,4.7,5.78,17.02,0.054828685,1.4529713,0.027040789
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041680,-42.739111,-71.043858,332702.6,5266130.3,979.2691,1,0,0.9391733,-2.12,-0.52,0.89,2.57,3.17,10.55,0.007726847,1.0035727,0.0038559462
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041681,-42.738825,-71.043284,332748.8,5266163.2,976.8794,1,0,0.94784594,-1.08,-0.14,0.74,1.94,2.39,4.98,0.0064991345,1.4990002,0.0032442762
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041682,-42.738539,-71.042709,332795.1,5266196.1,975.1213,1,0,0.9481908,-1.45,-0.11,1.19,2.98,3.66,4.65,0.026148828,1.6315333,0.012989041
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041683,-42.738252,-71.042131,332841.6,5266229.1,977.0042,1,0,0.9528933,-1.45,-0.14,1.04,2.72,3.36,5.36,0.017287463,1.3964243,0.008606362
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041684,-42.737964,-71.041551,332888.3,5266262.2,981.507,1,0,0.94621366,-1.75,-0.29,1.04,2.83,3.47,5.10,0.0085585555,0.6365142,0.004270105
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041685,-42.737677,-71.040972,332934.9,5266295.3,984.26013,1,0,0.9449604,-1.27,-0.11,1.0,2.61,3.36,4.57,0.03982119,1.4731685,0.019713055
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041686,-42.737388,-71.040391,332981.7,5266328.5,989.9234,1,0,0.94459033,-2.31,-0.67,0.67,2.27,2.83,2.48,0.025731867,0.67230356,0.012783256
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041687,-42.737102,-71.039817,333027.9,5266361.4,987.31476,1,0,0.95197016,-1.23,-0.14,0.93,2.35,2.91,3.36,0.021516263,1.4359084,0.0107002845
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041688,-42.736817,-71.039244,333074.1,5266394.2,984.303,1,0,0.9415836,-1.38,-0.07,1.15,2.98,3.81,8.15,0.019492151,1.5647233,0.009698584
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041689,-42.736529,-71.038664,333120.8,5266427.3,988.46326,1,0,0.9541431,-1.27,0.18,1.68,3.88,4.66,10.26,0.24877006,1.6926306,0.11693721
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041690,-42.736240,-71.038082,333167.6,5266460.6,994.99426,1,0,0.9531648,-1.79,-0.11,1.53,4.25,5.3,10.82,0.08862784,1.814529,0.043343324
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041691,-42.735950,-71.037498,333214.7,5266493.9,1004.26105,1,0,0.9549563,-3.62,-1.23,0.74,2.72,3.32,5.00,0.015988616,0.8740103,0.007962336
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041692,-42.735665,-71.036925,333260.8,5266526.7,1000.3385,1,0,0.9465323,-1.38,-0.22,0.85,2.24,2.76,4.74,0.023791062,0.76151884,0.011824832
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041695,-42.734805,-71.035200,333399.7,5266625.6,997.08386,1,0,0.9178339,-1.6,-0.22,1.04,2.83,3.47,5.05,0.023906948,0.7334196,0.011882086
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041696,-42.734518,-71.034622,333446.3,5266658.7,999.9649,1,0,0.95279753,-1.6,-0.26,0.97,2.57,3.13,3.63,0.009205759,0.8973397,0.0045922683
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041697,-42.734230,-71.034043,333492.9,5266691.8,1002.71735,1,0,0.93753934,-1.45,-0.22,0.89,2.42,3.02,5.29,0.0036184958,0.6365142,0.0018076069
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041698,-42.733942,-71.033466,333539.4,5266724.8,1004.4442,1,0,0.9484878,-1.38,-0.07,1.19,3.1,3.81,5.94,0.10006306,1.625617,0.048796657
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041699,-42.733652,-71.032881,333586.5,5266758.2,1014.7023,1,0,0.9527303,-3.06,-0.78,1.08,3.32,4.14,7.77,0.014483615,0.9712878,0.007215564
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041700,-42.733363,-71.032301,333633.2,5266791.4,1020.1001,1,0,0.9570443,-1.27,-0.07,1.08,2.83,3.51,9.26,0.16406491,1.4931564,0.07874765
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041701,-42.733074,-71.031719,333680.1,5266824.7,1026.6863,1,0,0.9553848,-1.94,0.26,2.54,5.64,6.76,10.91,0.22602446,2.0139356,0.106841125
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041702,-42.732783,-71.031132,333727.3,5266858.2,1039.4093,1,0,0.9450653,-1.56,-0.29,0.78,2.24,2.76,6.85,0.02215701,0.69702715,0.011017167
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041703,-42.732496,-71.030557,333773.7,5266891.1,1038.878,1,0,0.9516852,-1.49,-0.14,1.08,2.8,3.51,8.92,0.026364565,1.2983159,0.013095498
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041704,-42.732206,-71.029971,333820.8,5266924.6,1050.2919,1,0,0.9522644,-4.59,-1.75,0.37,2.5,3.21,9.06,0.015557084,0.7623759,0.00774827
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041705,-42.731920,-71.029398,333867.0,5266957.4,1046.9458,1,0,0.95498174,-1.15,-0.11,0.89,2.31,2.91,4.38,0.046216313,1.6116695,0.022842357
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041706,-42.731634,-71.028826,333913.1,5266990.3,1043.4092,1,0,0.95676583,-1.08,0.29,1.79,4.03,4.89,11.34,0.37716654,1.6816328,0.17181776
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041707,-42.731346,-71.028248,333959.6,5267023.4,1046.2067,1,0,0.95472544,-1.45,0.03,1.6,3.95,4.85,12.73,0.18918724,1.7788786,0.09024387
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041708,-42.731056,-71.027664,334006.7,5267056.8,1055.4546,1,0,0.9452012,-1.9,-0.22,1.34,3.66,4.55,12.09,0.012066412,0.773847,0.006014984
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041709,-42.730767,-71.027083,334053.4,5267090.0,1061.0679,1,0,0.94354993,-1.6,-0.07,1.45,3.62,4.48,10.89,0.07561232,1.7406497,0.03709818
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0000,356600000400197576,-42.709281,-71.166129,322608.9,5269193.2,1556.2786,1,0,0.9219662,-4.19,-1.42,0.89,3.51,4.41,19.01,0.010606167,1.0604895,0.005289038
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0000,356600000400197577,-42.709562,-71.165557,322656.4,5269163.3,1535.1874,1,0,0.90175754,-0.07,2.84,5.09,7.26,7.93,17.07,1.4727688,1.9598777,0.5210572
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0000,356600000400197578,-42.709844,-71.164985,322704.1,5269133.2,1518.4921,1,0,0.90662074,-4.19,-1.57,0.44,2.5,3.14,19.33,0.020737372,0.83115363,0.010315085
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0000,356600000400197581,-42.710690,-71.163270,322847.0,5269042.8,1468.0364,1,0,0.9000629,-0.22,3.51,9.13,13.29,14.34,12.37,1.2986017,2.5559325,0.4775064
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0000,356600000400197582,-42.710975,-71.162695,322894.9,5269012.3,1463.8218,1,0,0.91765136,3.78,7.37,9.77,12.61,13.51,15.83,3.3180103,2.4979227,0.8093766
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0000,356600000400197583,-42.711262,-71.162120,322942.8,5268981.7,1464.194,1,0,0.9101788,-0.89,1.61,4.15,6.66,7.48,18.04,0.91977346,1.9431343,0.36859804
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0000,356600000400197618,-42.721240,-71.142020,324617.0,5267915.6,1289.0974,1,0,0.90248954,-1.23,1.79,5.24,9.43,10.7,19.47,0.7451034,2.3446488,0.3109935
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0000,356600000400197631,-42.724928,-71.134555,325238.5,5267521.5,1185.557,1,0,0.91737545,-1.23,-0.14,0.89,2.35,2.92,6.84,0.029822398,1.4756824,0.014800511
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0000,356600000400197632,-42.725213,-71.133980,325286.4,5267491.1,1182.0563,1,0,0.90503484,-1.19,-0.07,1.01,2.5,3.07,8.23,0.042672254,1.6931242,0.021109989
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0000,356600000400197647,-42.729480,-71.125365,326003.7,5267035.0,1097.6385,1,0,0.90918046,-2.43,0.78,4.08,7.56,8.53,13.15,0.55383253,2.148547,0.24186292
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0000,356600000400197648,-42.729763,-71.124792,326051.4,5267004.8,1084.726,1,0,0.9202907,-0.74,0.41,2.13,7.37,8.46,4.70,0.4640364,2.1363547,0.2070545
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0000,356600000400197649,-42.730049,-71.124217,326099.3,5266974.2,1084.151,1,0,0.9025877,-1.68,0.59,3.07,5.99,6.81,11.14,0.42658183,1.9954025,0.19206713
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0000,356600000400197655,-42.731759,-71.120771,326386.2,5266791.4,1055.6013,1,0,0.9222767,-0.56,1.53,4.23,7.15,8.08,9.26,1.0751534,2.0282278,0.415777
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0000,356600000400197659,-42.732899,-71.118475,326577.4,5266669.5,1034.8495,1,0,0.9117044,-1.49,0.07,1.83,4.75,5.61,11.85,0.18370542,1.754396,0.087758124
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0000,356600000400197660,-42.733184,-71.117901,326625.2,5266639.0,1028.8357,1,0,0.92581433,-0.48,1.31,3.85,7.48,8.42,11.68,1.080262,2.1201174,0.41726673
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0000,356600000400197663,-42.734042,-71.116176,326768.7,5266547.3,1022.5865,1,0,0.9201386,1.01,4.53,7.26,9.99,10.85,3.03,2.20147,2.2807548,0.6671934
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0000,356600000400197670,-42.736046,-71.112149,327103.9,5266333.1,1015.78436,1,0,0.9221283,-1.08,-0.07,0.86,2.17,2.65,1.04,0.074245475,1.2341974,0.036441736
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0000,356600000400197671,-42.736332,-71.111574,327151.8,5266302.5,1014.81195,1,0,0.9114702,-1.04,-0.07,0.89,2.17,2.65,1.43,0.0498769,1.1089859,0.024629872
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0000,356600000400197727,-42.752305,-71.079348,329833.6,5264594.2,931.2339,1,0,0.90200704,-1.08,-0.11,0.86,2.2,2.77,3.38,0.077131175,1.3297322,0.037830967
